payment_method_id,user_id,payment_type,provider,masked_details,last_four_digits,token,status,is_default,registration_date,expiry_date,last_used,transactions_count,total_amount_processed,verification_status,country,issuer_bank,billing_address,cvv_verified,three_ds_enabled,failed_attempts,risk_score
104,5720,credit_card,Visa,****3748,3748,a6f34433-e237-4429-bab2-d612634e8345,active,False,2023-11-21 09:32:03,11/29,2025-09-24 09:32:03,128,46212.8,pending,MX,"Schneider, Kelley and Rollins","0853 Ryan Stream Suite 912, Houseberg, KS 60873",True,True,0,61.23
105,6438,bank_transfer,PIX,****4901,4901,0c40628d-f610-4820-84ef-904f81db7dd2,active,False,2025-07-26 09:32:03,,2025-08-27 09:32:03,140,38568.97,verified,AR,Roberts Ltd,,,,0,1.6
106,5845,debit_card,Visa Debit,****9367,9367,0e7b0afa-1d28-4d49-84f9-445798993ffe,active,False,2024-07-12 09:32:03,02/29,2025-09-22 09:32:03,65,5851.61,verified,CO,Hurst-Gordon,"USS Patel, FPO AE 25972",True,False,0,79.02
107,3094,credit_card,Mastercard,****1796,1796,8de7c334-927e-49e1-af70-ef9835946066,active,False,2024-06-30 09:32:03,04/29,2025-10-19 09:32:03,160,48408.24,pending,CO,Daniels-Warren,"782 Heather Streets Apt. 092, West Brian, MA 80239",True,True,0,73.38
108,3676,credit_card,Mastercard,****9962,9962,6cd6f028-770a-4152-91c0-4f1693f86e64,active,False,2024-12-13 09:32:03,11/29,2025-08-28 09:32:03,168,25354.51,verified,BR,Wilson-Baldwin,"983 Roberts Junction Suite 337, Moralesbury, FL 06400",True,True,0,72.09
109,9946,debit_card,Visa Debit,****9881,9881,e77156e4-7a1c-413f-9c76-b81e11326b6f,active,False,2024-04-30 09:32:03,02/30,2025-10-12 09:32:03,49,45217.01,verified,CO,"Sellers, Freeman and Conrad","76894 Taylor Manor Apt. 401, Christopherchester, VT 11469",True,True,0,52.46
110,542,bank_transfer,PIX,****5959,5959,0911d040-129a-4697-b126-54eacf916b43,active,False,2025-04-25 09:32:03,,2025-09-20 09:32:03,25,49030.77,verified,CO,Bryant PLC,,,,0,63.38
111,6399,credit_card,Visa,****1307,1307,3d974fb8-9cc3-4def-975b-f1ee96653735,inactive,True,2025-03-08 09:32:03,05/30,2025-05-10 09:32:03,6,177.39,verified,CL,"Johnson, Moreno and Medina","10692 Boyer Hill, Lake Kimberly, WA 15085",False,True,0,56.3
112,1535,bank_transfer,SPEI,****3264,3264,479385f7-439a-4158-b6b4-c101a161c421,active,False,2024-04-22 09:32:03,,2025-08-31 09:32:03,111,2831.44,pending,PE,Stephens-Eaton,,,,0,82.99
113,6124,bank_transfer,PSE,****3708,3708,e204f070-7acc-4029-a444-aa12f4236556,active,False,2024-12-05 09:32:03,,2025-10-24 09:32:03,102,48643.55,verified,CL,Ortiz PLC,,,,0,54.96
114,4519,credit_card,Diners Club,****3116,3116,91a26983-8028-4de6-b45c-dac14a17779e,active,True,2024-01-23 09:32:03,01/26,2025-10-10 09:32:03,71,17564.44,verified,MX,"Harris, Williams and Vaughan","8126 Hernandez Mill, Lake Chelseaborough, VI 61101",True,True,0,7.53
115,3630,debit_card,Visa Debit,****8279,8279,f0a07126-a298-4f0d-8390-94678c82d167,active,False,2024-03-23 09:32:03,12/28,2025-10-24 09:32:03,4,42851.54,verified,BR,Peterson-Collins,"963 Neal Fords Apt. 270, Lake Daniel, KY 35845",True,True,0,33.36
116,6662,credit_card,Visa,****5199,5199,11e0495f-f902-43d0-95cf-a7f7352fdbd6,active,False,2024-03-12 09:32:03,12/26,2025-08-29 09:32:03,194,19784.73,verified,CL,Howard Group,"8798 Sanchez Unions, Timothyfort, NJ 77155",True,True,0,65.79
117,7306,debit_card,Visa Debit,****8458,8458,083674bb-4ac1-4d2a-a16f-ba080208e00b,inactive,False,2024-09-22 09:32:03,02/27,2024-11-11 09:32:03,41,529.58,verified,CO,Patel Ltd,"5668 Joseph Track, Richardsfort, AL 29560",False,False,0,68.2
118,5978,credit_card,American Express,****4171,4171,f29034c8-d678-4a1b-86b5-d5753640aeb2,active,False,2025-03-30 09:32:03,02/28,2025-08-26 09:32:03,63,28082.44,verified,AR,"Young, Jenkins and Hoover","005 Anderson Rapid Suite 767, Lake Stephenside, CT 93131",True,True,0,43.27
119,2666,credit_card,Mastercard,****4329,4329,e23894e7-f951-4ba4-80dc-16126b5b2e86,active,False,2024-05-01 09:32:03,01/26,2025-09-18 09:32:03,6,34854.04,verified,CO,"Wright, Thomas and Lee","7885 Tamara Crossing, Johnbury, IA 48323",True,False,0,12.68
120,7712,debit_card,Visa Debit,****5481,5481,83c98a70-1ff0-4d7f-b3ac-5471f23f084f,active,False,2025-04-22 09:32:03,06/29,2025-10-04 09:32:03,48,22502.06,verified,BR,Mitchell-Jones,"89960 Erika Valleys, East Patrickburgh, IN 76603",True,True,0,71.34
121,860,ewallet,MercadoPago,nancy33@example.net,,d77e76ed-f8b8-454c-a38e-af658648960d,active,False,2024-03-20 09:32:03,,2025-09-23 09:32:03,107,31630.27,verified,MX,,,,,0,70.52
122,5192,credit_card,American Express,****6020,6020,bb397397-cabc-42b2-a489-2cd02ca4321e,active,True,2025-10-17 09:32:03,06/27,2025-09-21 09:32:03,103,20956.4,verified,MX,"Wilson, Collins and Mata","PSC 7897, Box 5606, APO AE 38901",False,True,0,99.54
123,7904,credit_card,Mastercard,****2795,2795,85af06b7-1f0b-42c3-9754-c6fac321ad1e,active,True,2025-01-13 09:32:03,02/29,2025-08-29 09:32:03,33,13952.65,verified,MX,Bryant-Rice,"45047 Daniel Gateway Suite 910, East James, VT 43918",True,False,0,17.65
124,2452,debit_card,Visa Debit,****9728,9728,07b80f15-1597-4656-86ee-d70f800423e4,active,False,2024-06-13 09:32:03,02/28,2025-10-09 09:32:03,4,26840.68,verified,BR,Palmer and Sons,"3760 Ellis Orchard Apt. 035, Christopherberg, MA 26291",True,False,0,80.81
125,6683,debit_card,Mastercard Debit,****7376,7376,3458a1e2-f0ca-4d93-8511-3e56025282fc,active,True,2023-11-12 09:32:03,10/28,2025-09-24 09:32:03,5,26347.12,verified,PE,Fuentes-Carter,"77519 Rodriguez Plaza Suite 906, Kimberlyville, PW 62457",True,False,0,91.09
126,9178,bank_transfer,PIX,****4869,4869,abac6ddc-e88c-46a3-890d-1e6221ea2c5d,active,False,2023-12-22 09:32:03,,2025-10-07 09:32:03,79,8563.28,verified,MX,Castaneda-Peck,,,,0,1.06
127,8362,debit_card,Mastercard Debit,****8280,8280,9de9b73a-aed2-46cf-b2bc-bb789036aaad,active,True,2024-03-16 09:32:03,04/30,2025-10-13 09:32:03,198,902.21,pending,AR,Navarro-Martin,"029 Wilkinson Road, Ryanhaven, MS 77113",True,True,0,83.91
128,9268,debit_card,Mastercard Debit,****8196,8196,e8c4e29f-7679-4535-b76a-e82dfdb21fea,active,True,2024-08-01 09:32:03,06/27,2025-09-28 09:32:03,126,43128.19,verified,BR,"Kelly, Hicks and Nelson","6253 Coleman Parkway Suite 841, North Christopher, GU 74108",True,True,0,57.51
129,9509,bank_transfer,Transferencia,****7894,7894,cef073cc-8781-4fa9-84be-97d7e9ee33f4,active,True,2025-01-02 09:32:03,,2025-10-15 09:32:03,64,17357.81,verified,PE,Bradley-Johnson,,,,0,25.99
130,671,ewallet,PayPal,brandi99@example.net,,d367c2c7-1ba8-4687-ad72-4936e41ffa99,active,False,2024-12-26 09:32:03,,2025-09-30 09:32:03,59,12590.5,verified,MX,,,,,0,24.48
131,3709,bank_transfer,SPEI,****2872,2872,5b73b2ac-d512-403d-a0a2-72d20bb3b460,active,False,2025-02-18 09:32:03,,2025-09-05 09:32:03,38,22501.19,verified,CO,Harrison-Walters,,,,0,26.73
132,8958,credit_card,Mastercard,****1641,1641,65a6ecdc-c349-479b-8e8b-15761387d745,active,False,2025-09-20 09:32:03,11/26,2025-08-30 09:32:03,44,4294.03,verified,PE,"Gilbert, Wiggins and Lopez","PSC 8938, Box 5093, APO AE 80439",True,True,0,56.62
133,5090,debit_card,Mastercard Debit,****7959,7959,42994f45-1e3e-4fbc-a108-0ab2bedf2f26,active,False,2024-09-19 09:32:03,05/27,2025-09-06 09:32:03,22,19986.82,failed,MX,Johnson and Sons,"PSC 6123, Box 3461, APO AA 21168",True,True,0,87.0
134,4623,debit_card,Visa Debit,****9925,9925,23e97c10-52c7-48dc-a25b-9d92d9eb4954,active,False,2025-09-09 09:32:03,07/28,2025-09-23 09:32:03,4,1803.84,verified,MX,Benson-Young,"Unit 2504 Box 4961, DPO AP 91687",True,True,0,15.34
135,9077,credit_card,Visa,****8137,8137,57eded4e-b08b-4004-a818-7a189b776774,active,True,2024-03-08 09:32:03,04/26,2025-09-16 09:32:03,30,3167.11,verified,MX,Williams Group,"50721 Kimberly Streets, Lake Maria, OR 20236",True,True,0,1.44
136,1787,ewallet,MercadoPago,danielle56@example.com,,833e2105-4484-41cc-85fa-f0b57a7f54ea,active,True,2025-08-28 09:32:03,,2025-09-02 09:32:03,89,26299.5,verified,PE,,,,,0,68.87
137,9886,credit_card,Visa,****8600,8600,823fcaca-d060-4d76-9ca0-ea9cd3cbc9b2,inactive,False,2024-01-09 09:32:03,10/28,2025-05-14 09:32:03,24,220.08,verified,BR,"Thornton, Lara and Calderon","3710 Nichols Lodge, Lake Monica, LA 96937",False,True,0,24.88
138,3683,debit_card,Mastercard Debit,****6706,6706,17f6ca4d-a3be-4d73-a9ba-1282aa73ac39,expired,True,2025-01-16 09:32:03,03/25,2025-08-17 09:32:03,30,853.33,verified,BR,Pollard PLC,"0511 Morales Shores, South Phillipbury, NC 01220",True,False,0,50.24
139,8916,credit_card,American Express,****6507,6507,b305708e-8e90-4cec-af3c-fb639ebbdd99,active,True,2025-05-01 09:32:03,09/28,2025-09-20 09:32:03,66,24567.28,verified,CO,"Johnson, Fry and Anderson","36526 Alison River, East Ryan, OK 78612",True,False,0,10.85
140,3088,debit_card,Mastercard Debit,****5068,5068,0f218c23-68f1-4fff-81c0-5262a03cb8e3,active,True,2024-07-16 09:32:03,02/28,2025-08-28 09:32:03,133,47217.39,verified,CO,Ewing Group,"42969 Douglas Tunnel Suite 469, North Jonathan, ID 20746",True,True,0,94.4
141,1945,debit_card,Maestro,****8790,8790,c5510376-afa8-4c24-8927-ab65124ff3f5,active,False,2025-07-15 09:32:03,08/29,2025-09-21 09:32:03,153,18561.06,verified,BR,Gutierrez Group,"82566 Evans Circles, Lake Christinaton, AS 68635",True,True,0,33.84
142,835,debit_card,Visa Debit,****9822,9822,29d226fa-2b5c-4e56-9e54-f3bdb7b44057,active,False,2024-03-02 09:32:03,12/28,2025-09-04 09:32:03,130,5907.73,pending,CL,"Tran, Davis and Montgomery","747 Jose Falls, Christinafurt, IA 03567",True,False,0,63.81
143,9777,debit_card,Visa Debit,****4578,4578,95c0effc-7be6-4f01-a035-8316b030f61b,blocked,False,2025-09-08 09:32:03,07/27,2025-07-06 09:32:03,42,2742.89,failed,MX,Mitchell and Sons,"2826 Cherry Lights, West Lesliefort, VT 94968",True,True,2,12.34
144,2945,credit_card,Mastercard,****3608,3608,7074d30b-b395-481d-8f5a-a5c03494b167,expired,False,2025-10-12 09:32:03,02/25,2025-04-21 09:32:03,17,4914.32,pending,MX,"George, York and Torres","530 Matthew Views Apt. 372, Burkeview, PR 49039",True,False,0,82.78
145,5301,bank_transfer,PIX,****9817,9817,60d3ebe6-5282-4cbc-bc78-7a44751aaf40,active,False,2025-07-08 09:32:03,,2025-09-02 09:32:03,117,18839.18,verified,CL,Adkins-Carter,,,,0,22.44
146,701,debit_card,Visa Debit,****4290,4290,bffc3cb2-0ebf-47df-b6dd-9b27f63ee25b,active,False,2025-03-22 09:32:03,07/27,2025-10-04 09:32:03,197,11148.44,verified,BR,Orr-Hammond,"181 Spears View, South Nancystad, OK 65268",True,True,0,71.44
147,7466,bank_transfer,TEF,****9580,9580,45406c57-5605-4e84-81eb-be404cc7f026,active,False,2023-11-19 09:32:03,,2025-10-18 09:32:03,58,12440.47,verified,MX,Davis Ltd,,,,0,82.43
148,2554,debit_card,Visa Debit,****7652,7652,d980f9c8-0b2d-4e8e-9c86-5770e6e16b2a,active,False,2025-06-12 09:32:03,09/30,2025-09-07 09:32:03,45,41564.2,verified,CO,Davis-White,"72207 Juan Spurs Apt. 003, Port Jonathanview, VI 60188",True,False,0,71.09
149,5223,debit_card,Maestro,****5881,5881,4a976524-07e6-498d-a666-14d3f8a3b9e9,blocked,False,2024-04-13 09:32:03,08/29,2025-06-07 09:32:03,19,3011.55,verified,MX,Bishop-Dunn,"01460 William Court, East Chaseland, SD 23899",True,True,2,40.36
150,4494,debit_card,Visa Debit,****1413,1413,b51332d1-9e2e-462e-bec3-edce232828eb,active,False,2025-07-08 09:32:03,06/30,2025-09-10 09:32:03,136,44854.97,verified,CL,Perez-Smith,"50293 Pamela Valleys, Carterborough, KY 90727",True,False,0,11.83
151,9453,debit_card,Visa Debit,****5381,5381,ae87cf45-50c2-4274-989d-f68472d5a579,active,False,2024-03-25 09:32:03,03/28,2025-08-30 09:32:03,49,35729.51,verified,BR,"Hicks, Sanchez and Wilkinson","PSC 8294, Box 9295, APO AA 92378",True,True,0,48.83
152,6183,bank_transfer,PIX,****8819,8819,fa4530a2-8ab2-41d9-8b62-be7a755eeb2d,active,False,2024-12-18 09:32:03,,2025-09-18 09:32:03,179,8947.4,verified,BR,"Ballard, Sutton and Richardson",,,,0,51.46
153,9272,bank_transfer,SPEI,****8049,8049,d11a63fb-4dd4-4cdd-8ce6-2db2abbd4a1e,inactive,False,2025-05-16 09:32:03,,2024-12-24 09:32:03,49,2981.03,verified,BR,"Reese, Hall and King",,,,0,54.12
154,7895,bank_transfer,SPEI,****8167,8167,025a2683-69a1-4ece-bd93-509e3d053892,active,False,2025-04-22 09:32:03,,2025-10-02 09:32:03,114,33642.86,verified,MX,Jenkins Group,,,,0,58.67
155,3179,credit_card,Mastercard,****9414,9414,cde8c5d3-fa09-4481-b962-0c97bead6f87,inactive,True,2024-04-19 09:32:03,06/29,2025-06-22 09:32:03,16,1717.91,verified,BR,Mendoza-Herrera,"21280 Mcneil Mountain Apt. 739, Millerfort, CO 03108",True,True,0,64.78
156,792,bank_transfer,TEF,****7733,7733,ec7765e1-a561-4dd7-88f0-ab7cab06b9e8,active,False,2024-10-22 09:32:03,,2025-08-30 09:32:03,32,15986.15,verified,MX,"Brown, Massey and Higgins",,,,0,44.71
157,1938,credit_card,Visa,****5594,5594,55f21c27-c8a1-4f80-add9-bbc07e8f4a59,active,False,2024-01-12 09:32:03,06/30,2025-09-24 09:32:03,100,4827.42,verified,CO,"Sanders, Peterson and Owens","86985 Julie Locks Suite 986, Jamesport, GA 81851",True,False,0,26.46
158,6085,debit_card,Visa Debit,****7756,7756,f197d4f1-7ec2-4f1b-a4b2-33c819c53510,active,True,2024-02-07 09:32:03,11/26,2025-10-13 09:32:03,50,49746.33,verified,BR,Lee-Gonzalez,"USNS Hill, FPO AE 92881",True,False,0,78.21
159,8477,debit_card,Visa Debit,****3329,3329,334fd0cc-a83b-4c26-b5dc-23218a791f40,active,False,2024-10-18 09:32:03,08/28,2025-09-03 09:32:03,64,15296.06,verified,MX,Cain-Park,"6194 Joshua Manors, North Alicia, KY 19731",True,True,0,54.62
160,3066,credit_card,Mastercard,****1203,1203,2d6f7982-82cd-4d88-bd99-7a4d2c84aabc,active,False,2025-10-15 09:32:03,03/30,2025-10-15 09:32:03,15,29838.95,verified,MX,"Reed, Logan and Henry","516 Hansen Glen, New Anthonymouth, NJ 36632",True,False,0,16.21
161,6425,credit_card,Mastercard,****9885,9885,a663be17-9a2e-4563-8729-0177219fd03a,expired,False,2025-06-20 09:32:03,09/25,2025-04-23 09:32:03,49,2822.21,verified,AR,"Buckley, Conley and Moore","700 Alisha Islands, West Ambermouth, UT 11001",True,False,0,51.21
162,2453,debit_card,Mastercard Debit,****6947,6947,e3c1c2f6-ad02-4616-a40c-92b5f2ebdda1,inactive,False,2025-08-22 09:32:03,03/26,2025-02-24 09:32:03,9,263.84,verified,CO,Boyd Inc,"USNS Kennedy, FPO AE 73882",True,True,0,62.09
163,8797,credit_card,Visa,****1582,1582,533004cb-c44c-4c51-9deb-c31279bb2e8b,active,True,2025-01-28 09:32:03,10/30,2025-10-02 09:32:03,138,1620.87,verified,PE,Knox-King,"443 Cook Stream Suite 905, Lake Charles, NH 55032",True,False,0,76.64
164,9712,ewallet,Clip,lesliewheeler@example.com,,2e4b5a5c-0f87-4334-a595-71d971b523d2,expired,False,2025-08-27 09:32:03,,2025-08-18 09:32:03,22,1864.07,pending,BR,,,,,0,81.36
165,6928,bank_transfer,PIX,****2320,2320,e2e8fd52-8082-46c1-9776-4a52e82f9d96,active,False,2025-03-30 09:32:03,,2025-08-26 09:32:03,104,11708.45,verified,BR,Noble LLC,,,,0,25.38
166,1454,bank_transfer,SPEI,****9043,9043,5b34aef4-2ec8-40b0-9c8e-686d84fbc577,active,False,2025-08-29 09:32:03,,2025-08-31 09:32:03,24,29810.46,failed,CL,Mcmillan Inc,,,,0,21.13
167,2702,ewallet,PayPal,saundersashley@example.net,,8521136f-6cbe-4b3d-92bb-cf400005afbd,active,False,2024-09-27 09:32:03,,2025-09-30 09:32:03,158,24408.67,verified,MX,,,,,0,97.95
168,6356,ewallet,MercadoPago,wwillis@example.net,,3c4134b0-c3b6-4d61-a9fb-f3cb9cc46def,active,False,2023-12-14 09:32:03,,2025-08-31 09:32:03,43,49461.29,verified,AR,,,,,0,47.0
169,2197,credit_card,Mastercard,****2655,2655,be24a208-172e-4a0f-a39d-ee0a12aae497,active,False,2025-04-14 09:32:03,07/28,2025-09-26 09:32:03,140,26419.02,verified,AR,Strong-Thomas,"7978 Patricia Parkway Suite 454, Harrisonborough, NJ 57446",True,True,0,74.48
170,6092,bank_transfer,TEF,****8807,8807,26293673-8b86-4291-869f-46f86a6f9764,active,False,2024-01-16 09:32:03,,2025-09-08 09:32:03,135,33943.31,verified,BR,Hughes-Brown,,,,0,67.32
171,8045,credit_card,Visa,****8440,8440,cb6bbf88-54c6-463b-8d2a-eb11728450f3,active,True,2024-11-22 09:32:03,09/26,2025-10-11 09:32:03,59,38010.47,verified,AR,Smith LLC,"960 Ortiz Estates Suite 522, West Williamstad, NE 76250",True,True,0,13.61
172,6019,debit_card,Visa Debit,****4461,4461,1e823c51-29ca-479c-a438-407953bec34b,inactive,False,2024-06-24 09:32:03,01/29,2025-01-22 09:32:03,20,3197.47,verified,AR,Jacobs LLC,"112 Bean Cliffs, Port Patriciatown, ND 22157",True,False,0,94.93
173,534,credit_card,Mastercard,****5925,5925,d859b0f7-3b6f-450b-ba06-9d06f0c16454,active,False,2025-08-19 09:32:03,09/29,2025-08-29 09:32:03,132,9633.54,verified,CL,Bell Inc,"901 Cory Isle Apt. 305, Adamland, OH 52603",True,True,0,38.81
174,1867,credit_card,Visa,****1368,1368,37bd2b44-352b-43e1-b777-af7a554ecb8a,active,False,2024-11-14 09:32:03,07/28,2025-10-18 09:32:03,111,18234.48,verified,BR,Rodriguez Ltd,"68519 Ann Drive Apt. 653, New Brady, ND 83441",True,False,0,59.84
175,81,credit_card,Visa,****9918,9918,5537fe72-056e-4818-954a-ced8a89a7282,active,True,2023-12-10 09:32:03,09/28,2025-09-19 09:32:03,173,28241.94,verified,CO,Caldwell-Burns,"24217 Tiffany Rapid, Andersontown, PR 26240",True,False,0,70.18
176,9021,bank_transfer,SPEI,****8251,8251,0720cb5b-59a5-4ddc-81c2-ac385a2dcb74,active,False,2024-10-16 09:32:03,,2025-09-05 09:32:03,148,19901.41,pending,MX,"Bolton, Dawson and Carter",,,,0,91.4
177,9027,ewallet,PayPal,mbonilla@example.com,,c58a44fa-7935-4b68-afad-56eec78f114c,inactive,False,2025-06-10 09:32:03,,2025-03-20 09:32:03,4,2889.95,verified,CO,,,,,0,84.65
178,785,debit_card,Mastercard Debit,****5073,5073,17cce31f-549b-4b41-affc-058ff789e0c7,expired,True,2025-05-31 09:32:03,06/25,2025-04-12 09:32:03,34,2247.22,verified,BR,Hernandez and Sons,"308 Christina Cape Apt. 768, Coxmouth, WI 20632",True,False,0,86.12
179,4522,debit_card,Visa Debit,****6144,6144,1bdb1946-cb1b-4c39-a321-9bf59a070f59,active,False,2025-03-14 09:32:03,05/28,2025-08-27 09:32:03,37,22279.94,verified,CO,Walls PLC,"648 Goodman Fork, East Nicoleside, AK 83009",True,True,0,32.46
180,1945,bank_transfer,PIX,****4188,4188,00e60d1e-1cb5-4101-a601-c4a8a828c345,active,True,2025-09-19 09:32:03,,2025-10-14 09:32:03,14,2462.1,verified,MX,Johnson Inc,,,,0,41.81
181,9964,debit_card,Visa Debit,****4225,4225,d9003a6e-a496-43f4-b0a5-9a3f09b24a66,blocked,True,2024-01-13 09:32:03,11/27,2025-03-15 09:32:03,42,1132.32,verified,MX,Smith LLC,"3718 Combs Lock Suite 586, Thomasland, MT 02649",False,True,2,12.08
182,1292,debit_card,Mastercard Debit,****7393,7393,14b617f9-1f55-4955-b42f-acd16f11c7a3,active,False,2024-11-11 09:32:03,05/28,2025-10-22 09:32:03,163,34051.8,verified,MX,Watts-Guerrero,"PSC 2228, Box 7698, APO AP 47700",True,True,0,67.11
183,9061,bank_transfer,PIX,****1400,1400,3fedf3ae-d646-4be4-87e8-24f1f1d47dd8,active,False,2024-09-02 09:32:03,,2025-09-17 09:32:03,125,36450.71,pending,CL,Garcia Inc,,,,0,55.04
184,1379,debit_card,Mastercard Debit,****8969,8969,088cb15d-8f09-402b-94e0-c07d7d403438,expired,False,2025-08-24 09:32:03,09/25,2025-05-19 09:32:03,19,2532.16,verified,CO,Sherman-Singleton,"758 Turner Isle Apt. 701, New Cory, IL 49760",True,True,0,12.25
185,412,debit_card,Mastercard Debit,****4650,4650,846d4781-372d-406e-a6e2-f44728699e4d,active,False,2024-06-30 09:32:03,10/30,2025-08-29 09:32:03,8,44550.85,verified,MX,Marquez Group,"460 Kathryn Grove Apt. 042, Fieldston, VT 43056",True,True,0,79.43
186,7766,debit_card,Mastercard Debit,****5213,5213,9224e8fb-6108-463b-a713-b5dc7df4d396,active,False,2025-06-27 09:32:03,03/28,2025-10-08 09:32:03,176,5608.86,failed,BR,Miller Inc,"4247 Phillips Loaf, Michaelton, SD 59790",True,True,0,88.44
187,1357,bank_transfer,PIX,****9567,9567,8b29acd1-eab9-4b2f-b09b-fdd475b19e92,active,False,2023-11-08 09:32:03,,2025-08-29 09:32:03,199,22112.4,verified,PE,Mendoza-Harrison,,,,0,30.83
188,8947,credit_card,Mastercard,****7588,7588,1d1f8c58-e6a1-41f6-9e95-52fa4e66d6e3,active,False,2024-03-15 09:32:03,06/27,2025-09-27 09:32:03,130,32228.79,verified,MX,Elliott Inc,"PSC 1210, Box 5472, APO AE 88666",True,False,0,42.82
189,4149,ewallet,PayPal,troach@example.org,,f08a1d45-1c20-4e43-9f9c-4cb6e12b346b,active,True,2025-06-24 09:32:03,,2025-08-27 09:32:03,56,39001.6,pending,MX,,,,,0,26.11
190,7508,debit_card,Visa Debit,****2565,2565,ec080699-1668-482e-8f11-59364400f5e8,inactive,False,2023-12-28 09:32:03,06/30,2025-05-03 09:32:03,44,1633.7,verified,AR,Powell Inc,"2059 Virginia Fall, South Marciatown, CT 97876",True,True,0,69.6
191,8580,credit_card,Mastercard,****6025,6025,72a3caac-ea62-4096-ab01-147882bd9b95,active,False,2025-07-05 09:32:03,05/30,2025-10-06 09:32:03,39,30682.89,verified,MX,Carlson-Davis,"10449 Miller Forge Suite 868, Evelynchester, AZ 72359",True,False,0,39.36
192,5192,credit_card,Mastercard,****3789,3789,c7b442fb-5177-404a-a161-32f8e4489f7f,active,True,2025-05-14 09:32:03,02/30,2025-10-21 09:32:03,44,39427.88,verified,AR,Davis LLC,"89384 Andrea Inlet, North Mathewport, NE 79556",False,True,0,87.44
193,337,debit_card,Mastercard Debit,****6463,6463,615b42e7-6a4c-47c6-89c2-9b12a3d4044d,active,False,2025-08-18 09:32:03,01/29,2025-09-16 09:32:03,91,37525.85,verified,AR,Bryant-May,"Unit 9055 Box 4694, DPO AA 61287",True,True,0,14.92
194,9205,debit_card,Maestro,****1060,1060,83fcf682-b979-4175-8b85-a3c090559547,active,False,2024-10-01 09:32:03,05/27,2025-09-09 09:32:03,15,49054.53,verified,MX,"Burgess, Drake and Mills","78758 Davis Spring Suite 096, Alexandriaside, KY 24347",True,True,0,91.66
195,4642,ewallet,Rappi Pay,michaelgonzales@example.net,,7798d685-075c-42aa-a080-fc7f5fdd82e8,active,False,2025-01-23 09:32:03,,2025-09-16 09:32:03,184,25301.39,pending,AR,,,,,0,24.74
196,4590,credit_card,Visa,****9966,9966,59b12031-d97e-4278-af64-1945a17053c8,inactive,True,2025-03-05 09:32:03,11/28,2025-06-02 09:32:03,22,4047.34,verified,BR,Mullins PLC,"48256 Kennedy Roads, New Nina, CT 84600",True,True,0,2.84
197,7766,debit_card,Mastercard Debit,****2230,2230,8157c3cc-9d6c-4a12-8479-53cdc40b018b,inactive,False,2024-09-18 09:32:03,07/29,2025-01-24 09:32:03,6,3428.39,verified,CL,Wright LLC,"2140 Bray Rue Apt. 647, Courtneyfort, MP 39670",False,False,0,37.88
198,1781,ewallet,MercadoPago,nwolfe@example.net,,0fab2a89-da3f-4bcc-8b15-7759a124fc37,active,False,2024-10-23 09:32:03,,2025-09-02 09:32:03,76,47308.34,pending,MX,,,,,0,28.54
199,8837,debit_card,Visa Debit,****2714,2714,d0f0c6b6-f736-4238-8157-198f7a46925f,inactive,False,2025-07-09 09:32:03,03/28,2025-07-13 09:32:03,20,347.25,verified,CL,Thompson-Fowler,"4005 Collins Course, Port Kimberly, TN 54718",True,False,0,27.19
