user_id,email,first_name,last_name,phone,date_of_birth,country,city,address,postal_code,registration_date,account_status,kyc_level,kyc_verified,transaction_limit_daily,preferred_currency,risk_score,total_transactions,total_volume,last_login,has_active_card,payment_methods_count,referral_code,is_merchant,merchant_category
89,gfernandez@example.net,Kiara,Romero,+54 15 2474 9394,1977-12-20,AR,Merlo,"Avenida 4 N° 566, San Miguel de Tucumán 4000, Tucumán",90005634,2025-04-19 19:23:44,active,intermediate,True,10150,ARS,58.82,424,40777.45,2025-09-18 19:23:44,False,3,227DA5B5,False,services
90,mirandajeremias@example.com,Pedro,Garcia,+54 15 2845 5636,1965-11-13,AR,Posadas,"Calle 2 N° 2726, Rawson 9103, Chubut",76001651,2025-05-19 19:23:44,inactive,intermediate,True,31470,ARS,82.97,29,336.36,,True,4,DBD92321,False,
91,hda-rosa@example.com,Alícia,Vargas,+55 84 7681 4979,1970-08-21,BR,Campos Paulista,"Condomínio Rebeca Castro, 1, Vila Nova Cachoeirinha 2ª Seção, 27654701 Novaes do Campo / MA",74076982,2024-01-02 19:23:44,active,basic,True,9003,BRL,44.65,359,6567.87,2025-09-01 19:23:44,True,1,767DBC6E,False,
92,uvalencia@example.com,Jhon,Vargas,(+57) 605 556 87 35,1982-11-08,CO,Santa Sofía,"Cl. 71 # 8-88, 852951, Nunchía, Casanare",681298,2023-12-15 19:23:44,active,intermediate,True,23921,BRL,62.44,72,14324.25,2025-10-01 19:23:44,False,1,497153C0,True,
93,eda-rocha@example.com,Ravi Lucca,Fonseca,81 4768-6786,1961-04-25,BR,Cirino,"Ladeira Sampaio, 660, Vila Real 2ª Seção, 83729929 Vargas do Sul / PB",01591-894,2024-08-22 19:23:44,inactive,intermediate,True,24862,COP,71.43,40,332.03,,True,2,FF984C8F,False,
94,ana-carolina55@example.net,João Guilherme,Nascimento,81 6893-4191,1968-01-24,BR,das Neves de Viana,"Praça de Sales, Vila Puc, 43576-026 Ferreira do Galho / RO",33529-248,2024-02-18 19:23:44,inactive,none,False,500,BRL,21.23,30,4445.6,,True,2,8A7C0DB1,False,
95,ramossophia@example.org,Danilo,Ramos,61 4516-9107,1999-12-09,BR,Novais,"Condomínio de Barbosa, 514, Pongelupe, 78880-338 Pastor / TO",84687840,2025-05-16 19:23:44,active,basic,True,6658,USD,20.06,290,22203.57,2025-10-12 19:23:44,True,4,83056467,False,
96,beniciorocha@example.com,Stephany,Rodrigues,+55 81 0689 7820,1973-12-26,BR,Pastor de Garcia,"Favela de da Conceição, 39, Jaraguá, 26993-391 Câmara do Campo / MT",54040957,2024-12-21 19:23:44,active,intermediate,True,29920,ARS,49.49,89,2547.51,2025-10-06 19:23:44,True,3,FC53BA2D,False,
97,naraujo@example.net,Sophia,da Rosa,+55 81 8466-8496,1964-10-27,BR,Câmara,"Vereda João Guilherme Novaes, 76, Vila Minaslandia, 44844-435 Mendes / TO",63760-565,2023-12-04 19:23:44,pending_verification,intermediate,True,45545,CLP,35.02,44,309.23,,True,3,C98F2780,False,
98,fpereyra@example.net,Morena,Nuñez,+54 15 2727 0478,1996-09-30,AR,San Juan,"Calle Entre Ríos N° 671, Ushuaia 9410, Tierra del Fuego",40002843,2025-06-19 19:23:44,active,basic,True,4717,COP,65.52,194,15850.82,2025-09-02 19:23:44,True,1,8E7D7BDA,False,
99,alicia67@example.com,Georgina,Sáenz,974.672.3154,1966-07-04,MX,Vieja Egipto,"Diagonal Nayarit 271 Interior 041, San Alma de la Montaña, CHIH 90521",10753,2024-08-05 19:23:44,active,basic,True,4836,USD,10.74,39,45264.32,2025-09-17 19:23:44,True,1,11918735,False,
100,augustoandrade@example.org,Danilo,Rios,+55 (021) 0539-8949,1971-12-20,BR,Gonçalves,"Chácara de Costa, 843, Custodinha, 03284505 Carvalho / GO",52577-253,2024-12-30 19:23:44,active,advanced,True,60980,COP,83.41,207,25672.42,2025-09-20 19:23:44,True,4,E720AD9B,True,
101,qvalenzuela@example.com,José,Pinto,+56 55 226 3359,1965-01-02,PE,Carahue,"Pasaje Nancy Rodríguez 957 Of. 8198, Ránquil, Región de Ñuble, 9816460",8971080,2023-12-31 19:23:44,active,basic,True,3783,USD,62.24,476,28319.03,2025-08-25 19:23:44,True,2,8897BF72,False,
102,lagosbrenda@example.net,Maximiliano,Hidalgo,+56 52 375 4733,1999-07-17,CL,Bulnes,"Domingo Santa María 595 Of. 922, Dalcahue, Región de Los Lagos, 8645860",6209960,2024-01-25 19:23:44,inactive,basic,True,6182,CLP,73.07,33,2312.3,,True,1,0802D09E,False,
103,aragaomirella@example.org,Evelyn,Moreira,31 1709-7383,1969-05-24,BR,Duarte,"Quadra de Brito, 927, São Gonçalo, 78575611 Abreu de Correia / PA",09070-528,2025-05-20 19:23:44,inactive,advanced,True,94427,ARS,17.77,47,4852.39,,True,4,05ED0E3E,False,
104,bianca07@example.com,Santiago Benjamin,Castillo,+54 9 3384 1969,1959-09-14,AR,Neuquén,"Blv. Rivadavia N° 2458, San Juan 5400, San Juan",35002065,2024-09-11 19:23:44,active,advanced,True,91532,CLP,52.61,108,27112.63,2025-09-13 19:23:44,True,2,C4139494,False,
105,galvezmaria@example.com,Juan,Quinteros,+56 71 296 5108,2001-07-16,CL,Licantén,"Calle Héctor Donoso 4487, Yungay, Región de Ñuble, 2032320",8357990,2025-05-23 19:23:44,active,intermediate,True,11300,COP,99.53,227,37785.56,2025-10-10 19:23:44,False,3,B92F00D1,False,
106,ramon22@example.com,Dolores,Colunga,(747)523-7612x450,1969-11-01,MX,San Patricia los altos,"Eje vial Abrego 453 Interior 206, San Wilfrido los bajos, TAB 76941-5659",38085,2025-10-14 19:23:44,active,basic,True,5302,BRL,17.52,201,34131.1,2025-09-02 19:23:44,True,3,44C93969,False,tech
107,ana26@example.com,Heitor,Sá,31 1358-9183,1961-06-14,BR,Monteiro de Silveira,"Aeroporto Brenda Cirino, 70, Vila Antena, 70970169 Pimenta das Flores / MG",53828-061,2023-11-17 19:23:44,active,intermediate,True,43243,COP,77.06,122,31280.13,2025-09-16 19:23:44,False,4,1E9D49C4,False,services
108,wguevara@example.com,Raquel,Montemayor,,2002-05-28,MX,Nueva Mauricio,"Privada Vázquez 650 Edif. 849 , Depto. 607, Nueva Islas Marshall, VER 52583",47450,2023-11-07 19:23:44,suspended,basic,True,5352,ARS,7.11,34,273.53,,True,4,EF89ED7C,False,
109,olivia39@example.com,Tomas Benjamin,Acuña,+54 9 3695 2154,1997-05-17,AR,Merlo,"Boulevard San Juan N° 963 Torre 6 Dto. 3, Santiago del Estero 4200, Santiago del Estero",30001529,2024-09-05 19:23:44,active,basic,True,9737,CLP,28.05,346,8684.52,2025-10-16 19:23:44,False,4,2BB94B3A,False,
110,sotomaria-emilia@example.net,Mateo Ezequiel,Godoy,+54 9 3480 2393,1965-02-10,AR,Paraná,"Av. San Salvador de Jujuy N° 19 Torre 7 Dto. 2, Mendoza 5500, Mendoza",35009986,2024-11-06 19:23:44,active,intermediate,True,36559,MXN,87.58,131,43798.07,2025-09-14 19:23:44,False,2,BC8ED7CE,False,other
111,pgomez@example.net,Elena,Roque,1-100-971-4317x61768,2003-04-02,MX,Nueva Chile,"Circuito Sur Correa 786 563, San Leonel de la Montaña, SON 67295",78220,2025-03-10 19:23:44,active,basic,True,3986,ARS,63.08,146,44100.47,2025-09-14 19:23:44,False,4,34E24430,False,
112,angelamercado@example.net,Leonel,Castro,867.023.4631x861,1999-11-14,MX,San Gerardo los altos,"Privada Norte Villareal 387 Edif. 775 , Depto. 763, Nueva Letonia, BCS 47311-8331",20291,2025-05-04 19:23:44,active,intermediate,True,44233,USD,95.81,288,47265.34,2025-10-15 19:23:44,True,1,8B1616BF,False,
113,correiahelena@example.org,Liz,Siqueira,+55 61 2919 2678,1960-12-08,BR,da Cunha,"Campo Pastor, 48, Céu Azul, 74326-597 da Luz / SP",67821581,2025-08-25 19:23:44,active,intermediate,True,11686,MXN,30.02,61,17665.12,2025-10-07 19:23:44,False,3,97016FA5,False,
114,wfica@example.com,Gustavo,Tapia,+56 9 6129 3820,1951-09-17,CL,Rengo,"Av. Los Coihues 30 Dpto. 590, Llaillay, Región de Valparaíso, 7562260",0357450,2023-10-29 19:23:44,active,basic,True,1392,CLP,46.39,129,42840.28,2025-09-10 19:23:44,True,3,26F88EB8,False,
115,leon49@example.com,Pedro,Benitez,+54 9 3819 3259,1994-01-08,AR,Santa Fe,"Diag. Neuquén N° 147, San Juan 5400, San Juan",57004737,2023-11-07 19:23:44,suspended,advanced,True,59291,ARS,60.32,27,4783.77,,True,1,B097DCC7,False,
116,hpizarro@example.com,Marisol,Almanza,105.094.2389,1994-02-22,MX,Vieja Bolivia,"Diagonal Ybarra 251 Edif. 613 , Depto. 689, San Aurora los bajos, SIN 37825-6459",49809,2025-07-27 19:23:44,active,intermediate,True,27692,MXN,14.98,371,19876.04,2025-09-25 19:23:44,False,2,C328F1B8,False,
117,herrerathiago-ezequiel@example.net,Abril,Gimenez,+54 9 3408 2913,1988-04-20,AR,San Salvador de Jujuy,"Calle Alem N° 488 Dto. 5, Chilecito 5360, La Rioja",19009491,2025-01-06 19:23:44,active,intermediate,True,15070,USD,53.53,22,26064.1,2025-08-31 19:23:44,True,3,656EE67E,False,
118,abelardo37@example.org,Jacobo,Barrera,035.100.5961x56745,1984-11-28,MX,Vieja Ghana,"Ampliación Norte Franco 582 694, San Lorena los altos, CHIH 14195",10034,2025-06-13 19:23:44,active,intermediate,True,19151,CLP,95.45,343,13026.75,2025-08-29 19:23:44,True,2,98A7B73A,False,
119,santiago-benjamin12@example.org,Emilia,Castillo,+54 9 3506 8669,1998-09-18,AR,Santa Rosa,"Av. Corrientes N° 22 Torre 5 Dto. 5, Constitución 1004, Ciudad Autónoma de Buenos Aires",53607176,2024-03-25 19:23:44,inactive,intermediate,True,45516,BRL,38.86,29,3168.24,,False,3,AB7138AF,False,
120,leo75@example.org,Mateus,Lopes,+55 51 6230 4792,1998-04-26,BR,Garcia do Sul,"Viaduto Luiz Fernando Campos, 86, Cenaculo, 50561420 Macedo / PR",66525-476,2025-01-03 19:23:44,active,advanced,True,57950,BRL,80.8,375,22061.31,2025-09-01 19:23:44,True,4,C450BAE5,False,
121,alvarezjimena@example.com,Fernando,Medina,(+57)3196125961,1972-05-11,CO,Sucre,"Calle 121P # 5N-96 Sur, 449120, Fonseca, La Guajira",444194,2024-04-23 19:23:44,active,basic,True,6844,USD,72.02,87,17864.76,2025-09-07 19:23:44,True,1,7BD82DCA,False,
122,qleao@example.org,Samuel,Martins,(071) 9890 3183,1990-08-22,BR,Monteiro,"Lagoa Cassiano, 96, Vila Madre Gertrudes 3ª Seção, 36697434 Gonçalves / BA",74429-943,2024-12-06 19:23:44,pending_verification,basic,True,2695,BRL,79.02,21,2987.37,,True,2,BA807C82,False,
123,gdas-neves@example.net,Enzo Gabriel,Cunha,(071) 7894-7161,1992-07-31,BR,Araújo de Albuquerque,"Residencial Maria Clara Macedo, 60, Inconfidência, 19291422 Azevedo da Praia / PR",61601626,2025-03-13 19:23:44,active,advanced,True,91501,CLP,91.66,302,18011.79,2025-09-07 19:23:44,False,4,B4D7B30C,False,retail
124,kalves@example.net,Isaque,Cassiano,+55 61 0618 3881,2005-03-27,BR,Montenegro das Flores,"Vereda de Viana, 75, Conjunto Bonsucesso, 34493-052 Barros Verde / AM",79788-368,2024-12-12 19:23:44,active,intermediate,True,29907,BRL,50.15,281,24291.77,2025-09-02 19:23:44,True,3,6B9DADE0,False,retail
125,gael-henrique68@example.net,Sarah,Rezende,+55 61 3555-9045,1951-10-21,BR,Gomes da Serra,"Loteamento Pires, 434, Vila Petropolis, 08721-913 Sampaio / PI",11699-238,2024-07-03 19:23:44,active,basic,True,6349,MXN,67.95,177,28414.09,2025-10-21 19:23:44,False,2,D90F25A4,False,
126,arthur-miguelmendes@example.net,Luara,Pires,+55 81 8694 6351,1999-11-16,BR,Rodrigues do Sul,"Fazenda Maria Helena Sá, 53, Estoril, 79341084 Nascimento de Pastor / BA",36202-224,2024-04-30 19:23:44,active,advanced,True,74062,USD,99.54,339,45881.43,2025-08-26 19:23:44,False,1,6E25A637,True,
127,mariacastano@example.net,Fabián,Villamizar,,2002-03-30,CO,Istmina,"Calle 136G Bis F # 91K-3, 050582, Valparaíso, Antioquia",196470,2025-08-14 19:23:44,inactive,intermediate,True,13226,BRL,87.34,24,2547.03,,True,3,1E4C4BA4,False,
128,susana57@example.com,Susana,Camarillo,1-772-288-1717,1998-12-24,MX,San Emiliano los bajos,"Eje vial Jordania 321 Interior 554, Nueva Líbano, NAY 54310",10006-8337,2024-04-10 19:23:44,active,advanced,True,68976,ARS,56.3,143,40635.58,2025-09-15 19:23:44,True,3,26BD27F4,False,
129,fsuarez@example.org,Ignacio,Olivera,+54 9 3338 6577,1977-07-24,AR,Neuquén,"Diagonal Santa Fe N° 528 Local 76, Resistencia 3500, Chaco",33009350,2024-10-22 19:23:44,active,intermediate,True,19778,USD,46.98,419,42283.76,2025-09-30 19:23:44,True,1,B184F124,False,
130,lillomaria@example.org,Daniela,Mancilla,+56 2 3619 1620,1969-10-13,CL,Longaví,"Calle Casanova 42, Buin, Región Metropolitana, 6573220",7980150,2024-06-16 19:23:44,active,intermediate,True,32303,MXN,19.53,240,24872.86,2025-10-02 19:23:44,False,1,78222B58,False,
131,rosavaldebenito@example.net,Marcela,Pizarro,+56 2 3545 4493,1999-09-18,CL,Tucapel,"Avda. Ramón Carnicer 7012 Dpto. 9735, Gorbea, Región de La Araucanía",9159210,2023-10-29 19:23:44,active,intermediate,True,39992,USD,7.53,45,22767.0,2025-09-04 19:23:44,False,1,2B5A355A,False,
132,angel88@example.com,Ana,Salgado,(+57)3206364144,1955-06-27,CO,Monterrey,"Calle 3P Bis F # 2-3 Este, Etapa 3 apartamento 594, 253236, Nilo, Cundinamarca",235962,2024-07-12 19:23:44,active,advanced,True,90576,USD,27.63,431,548.27,2025-09-29 19:23:44,True,1,0702BF17,False,
133,wosorio@example.org,Alicia,Marrero,(908)888-3749x433,1989-12-20,MX,San Adela los bajos,"Prolongación Suiza 430 086, San Ilse los altos, GRO 41988",72394,2025-10-04 19:23:44,active,intermediate,True,40204,MXN,39.45,312,24480.09,2025-10-15 19:23:44,True,1,7F0BEBC3,False,
134,vinicius04@example.com,Mirella,Dias,51 9040 5377,1958-03-26,BR,Alves,"Parque de Leão, Alípio De Melo, 44080-960 Rodrigues de Minas / RJ",72374163,2024-10-02 19:23:44,active,advanced,True,97501,MXN,28.8,121,23665.86,2025-08-27 19:23:44,False,3,9BBCFFEF,False,retail
135,marcelino29@example.com,Juan,Vargas,+56 600 874 887,1990-11-12,CL,Pichidegua,"Patricia Lara 461 Of. 8895, Río Ibáñez, Región de Aysén del General Carlos Ibáñez del Campo, 6606530",2959290,2025-04-25 19:23:44,inactive,none,False,500,BRL,61.35,27,2307.9,,True,1,A8F2B22A,False,
136,gilbertoalcala@example.com,Delia,Loera,520-193-9793x12244,1980-08-23,MX,Vieja Saint Kitts y Nevis,"Diagonal Suriname 447 695, Vieja Gambia, VER 75075-9724",44527,2025-06-18 19:23:44,active,basic,True,3665,BRL,17.89,133,38467.38,2025-09-24 19:23:44,True,2,BB148AE4,False,
137,grojas@example.net,Vanesa,Medina,+57 305 536 27 62,1996-11-09,CO,Pana Pana,"Cl. 82 # 57-68, 170638, Belalcázar, Caldas",272877,2024-02-19 19:23:44,active,basic,True,4141,COP,12.68,31,26502.26,2025-09-17 19:23:44,True,1,0B4095E8,False,services
138,joao-lucas95@example.com,Ravi Lucca,Aparecida,(071) 5608 1704,2000-05-11,BR,Sampaio do Amparo,"Recanto de Fernandes, 64, Belmonte, 30543249 Castro / PA",74653-626,2025-09-06 19:23:44,active,basic,True,5099,USD,91.48,301,35668.84,2025-09-26 19:23:44,True,1,D3DB2C37,True,
139,angelherrera@example.org,Alberto,Negrete,325.390.3643,1978-01-28,MX,San Angélica de la Montaña,"Retorno Tejeda 292 194, San Bianca los altos, ZAC 70855-8895",62776,2025-08-06 19:23:44,active,intermediate,True,45103,CLP,88.64,499,11222.52,2025-08-29 19:23:44,True,4,1A2D82AC,False,other
140,stephany84@example.net,Ravi Lucca,da Costa,+55 41 2033-9537,1989-07-29,BR,Rocha da Prata,"Rodovia de Costela, 9, Mirante, 21665-871 Azevedo / AM",,2024-04-07 19:23:44,active,intermediate,True,31904,MXN,40.6,61,15123.51,2025-09-07 19:23:44,True,1,1352DFFC,False,
141,cristinaromero@example.com,Cristian,Oyarzún,+56 2 2149 2926,1971-12-04,CL,Las Condes,"Ruta 870-CH, km 11, Región de Los Lagos",1159240,2025-01-12 19:23:44,active,intermediate,True,33631,ARS,87.77,455,33563.81,2025-10-06 19:23:44,True,1,AF7D330D,False,
142,icamara@example.net,Miguel,Porto,0300 904 7894,1971-12-22,BR,Monteiro do Galho,"Praça de Vargas, Beija Flor, 93733470 da Luz da Serra / AC",56420-532,2024-11-08 19:23:44,active,basic,True,8382,USD,55.6,168,25619.93,2025-10-08 19:23:44,True,2,CB76871A,False,
143,cavalcantiravi-lucca@example.org,Cauã,Farias,41 4647 0450,1995-09-05,BR,Pereira do Norte,"Largo João Miguel Azevedo, 50, São Bernardo, 44344-369 Vieira de Vargas / PI",39055443,2024-01-19 19:23:44,inactive,advanced,True,63966,USD,53.16,40,23.98,,True,1,3C19E4E8,False,
144,gomezdiego@example.com,Alejandra,Salazar,305 857 13 62,1982-07-06,CO,Palmar de Varela,"Avenida Córdoba # 6-3, Oficina 85, 135084, San Pablo, Bolívar",180605,2024-01-31 19:23:44,pending_verification,advanced,True,91945,ARS,64.19,31,2390.63,,True,3,231C395A,False,
145,socorrocoronado@example.net,Bianca,Menchaca,439.838.8161x144,1960-06-13,MX,Vieja Kiribati,"Ampliación Chiapas 556 Edif. 768 , Depto. 633, Nueva Eritrea, TAB 50029",57119,2025-05-31 19:23:44,active,basic,True,9361,COP,14.43,204,33043.38,2025-10-02 19:23:44,True,3,E38CA88F,True,
146,santiagorodriguez@example.org,Alma Valentina,Silva,+54 15 2441 9604,1962-03-19,AR,Río Gallegos,"Av. Malvinas Argentinas N° 166, Posadas 3300, Misiones",44005125,2023-11-08 19:23:44,inactive,intermediate,True,29897,COP,13.09,11,2260.48,,False,2,9EB9A8E3,False,
147,porfiriovaca@example.com,Marcela,Sanches,082-294-6020x0203,1970-01-21,MX,Vieja Venezuela,"Circuito Cuba 701 Interior 479, San Susana los altos, NL 42890-3243",65260,2025-06-20 19:23:44,inactive,basic,True,7393,USD,76.84,36,4949.71,,False,4,E58A8D70,False,tech
148,raquelfarias@example.com,Ana Sophia,Fonseca,0500 667 8081,1956-04-13,BR,Costa Verde,"Via Souza, Vila Nova Cachoeirinha 2ª Seção, 77785-162 Jesus de Cunha / BA",63774925,2025-02-17 19:23:44,active,advanced,True,68507,MXN,0.42,2,28916.54,2025-09-08 19:23:44,True,1,C3D9EAD0,False,
149,emilia36@example.org,Juan Martin,Fernandez,+54 15 2253 4939,1974-02-23,AR,Santa Rosa,"Avenida Santa Fe N° 5295 Oficina 6, Bahía Blanca 8000, Buenos Aires",85000313,2025-02-18 19:23:44,active,basic,True,4708,BRL,9.19,139,28375.06,2025-09-01 19:23:44,True,1,ECFD3E3C,False,
150,lbrito@example.com,Vinícius,Macedo,31 3310-5506,1980-09-17,BR,Peixoto do Campo,"Trecho Benicio Duarte, 60, Vila Independencia 3ª Seção, 94036412 Sampaio / DF",32701359,2025-07-02 19:23:44,active,basic,True,9957,MXN,15.94,434,24800.34,2025-09-19 19:23:44,True,2,7596702A,False,
151,itzelblanco@example.com,Olivia,Cardenas,623-118-5248x53554,1996-03-07,MX,San Mariana los bajos,"Viaducto Norte Maldonado 382 755, San José Manuél de la Montaña, CHIH 01168",99283,2024-06-07 19:23:44,active,basic,True,4119,CLP,56.62,481,8774.07,2025-09-03 19:23:44,True,3,06FEED84,False,
152,serafin40@example.org,Enrique,de Anda,+71(7)2400420958,1962-11-08,MX,San Zoé de la Montaña,"Avenida Norte Garibay 351 Edif. 514 , Depto. 539, Vieja Letonia, CHIH 26229-2618",85574-3542,2024-05-08 19:23:44,inactive,intermediate,True,29307,USD,96.34,33,1610.18,,False,4,B106C60F,False,
153,oliveiraantonio@example.net,Vitor Gabriel,Borges,(071) 1100-2001,1972-05-02,BR,Machado de das Neves,"Área Danilo Vieira, 86, Serra Do Curral, 63051552 Camargo / MG",98279782,2025-05-10 19:23:44,inactive,intermediate,True,37367,MXN,14.53,31,1642.35,,False,2,4C7F7A73,False,
154,jmunoz@example.com,Nicol,Gómez,+56 63 342 7334,1971-07-02,CL,Calera,"Ruta U-648, km 5, Región de Atacama",2199070,2024-06-13 19:23:44,active,basic,True,9535,USD,59.89,432,21908.27,2025-09-01 19:23:44,True,3,606CDF1C,False,
155,paolahurtado@example.com,María,Hoyos,705 23 98,1951-10-25,CO,Tibacuy,"Calle 5 Este # 11-53 Sur, 256658, Puerto Salgar, Cundinamarca",708251,2024-10-11 19:23:44,active,intermediate,True,44991,BRL,64.59,267,48047.38,2025-09-01 19:23:44,True,1,83197181,False,
156,oliveiralarissa@example.net,João Felipe,Costela,+55 31 6447-8329,1993-05-06,BR,Moraes do Campo,"Vereda de Borges, 9, Vila Boa Vista, 76453044 Novaes / AM",43400-290,2023-12-24 19:23:44,active,basic,True,3070,CLP,30.22,310,49272.11,2025-09-24 19:23:44,True,1,5FDBF781,True,
157,thiago-benjamin14@example.net,Lola,Ayala,+54 15 2219 5474,1983-11-13,AR,Merlo,"Diagonal G. Brown N° 882, Constitución 1004, Ciudad Autónoma de Buenos Aires",94008428,2023-12-25 19:23:44,active,advanced,True,80020,COP,31.31,229,8622.91,2025-09-25 19:23:44,True,3,75B0DB99,False,
158,mariana91@example.org,Isabelly,Costela,+55 31 4625 0559,2005-12-18,BR,Nogueira,"Sítio Pereira, 43, Vila Dos Anjos, 11135470 Freitas / RR",89540-811,2025-01-14 19:23:44,inactive,intermediate,True,24513,ARS,69.2,12,292.11,,False,1,720DC474,True,
159,montemayoremiliano@example.com,Elvia,Soliz,286-220-8972,1969-03-15,MX,Nueva Bhután,"Diagonal Namibia 497 290, San Ana Luisa los altos, COL 69821-2671",10141-1671,2025-10-05 19:23:44,active,basic,True,1106,BRL,78.75,342,17983.6,2025-09-02 19:23:44,True,2,1B3B7559,False,
160,vargasisaque@example.net,Diogo,Aparecida,(071) 5978 1754,1962-05-23,BR,Novais da Praia,"Conjunto de Pastor, 43, Beira Linha, 97097859 da Rocha / DF",20957-887,2024-01-13 19:23:44,inactive,basic,True,5068,MXN,62.41,46,1275.82,,True,2,C37E9EE5,False,
161,wvalladares@example.org,Andrea,Ochoa,759-655-1846,2006-02-11,MX,Vieja Palau,"Calle Guanajuato 779 586, San Caridad los altos, YUC 65495",28167,2025-04-26 19:23:44,active,intermediate,True,25380,CLP,93.17,101,24490.42,2025-09-07 19:23:44,True,2,AFD42600,False,
162,urocha@example.com,Isabella,Fonseca,(081) 5241 4845,2003-04-22,BR,Barros Alegre,"Estação Nogueira, 77, Vila Suzana Segunda Seção, 04688616 Porto Verde / AL",50718-905,2024-05-10 19:23:44,active,advanced,True,50834,USD,64.73,198,40860.86,2025-09-28 19:23:44,True,2,BBBCD513,False,services
163,mathias84@example.org,Francisco,Vieira,51 8890 8764,1962-04-23,BR,Garcia,"Colônia de Santos, 359, Conjunto Serra Verde, 13209-475 da Cunha / PE",01841-549,2024-07-21 19:23:44,active,advanced,True,65979,BRL,75.01,210,1911.85,2025-09-15 19:23:44,True,1,793B48E8,False,
164,montalvoeloisa@example.net,Mónica,Benítez,07187850552,1989-12-19,MX,San Rodolfo de la Montaña,"Calzada Sur Alcala 456 Edif. 573 , Depto. 692, Nueva Montenegro, MOR 24994",61188,2024-02-28 19:23:44,active,basic,True,7175,CLP,83.45,12,33087.81,2025-09-26 19:23:44,True,4,8DE84960,False,
165,alvarocarrasco@example.org,Gabriela,Pacheco,+39(2)3176727185,2002-06-29,MX,San Flavio los bajos,"Retorno Sur Tirado 925 Edif. 129 , Depto. 296, San Emiliano de la Montaña, MICH 26945",43494-2637,2024-11-17 19:23:44,suspended,intermediate,True,33766,COP,93.45,34,759.63,,True,3,434A8C01,False,
